"srch_id","prop_id","click_bool","booking_bool"
299005,138821,1,0
299006,106243,1,1
299006,81907,1,0
299008,103734,1,1
299009,49521,1,1
299011,25070,1,1
299012,11719,1,0
299013,55380,1,1
299015,33915,1,1
299016,19536,1,1
299017,23082,1,1
299018,3261,1,1
299019,87633,1,1
299021,137106,1,1
299023,10574,1,1
299024,138600,1,1
299025,79140,1,1
299026,60846,1,0
299028,40048,1,1
299029,137748,1,0
299032,29116,1,1
299033,112216,1,1
299036,22786,1,1
299039,8617,1,0
299041,83853,1,1
299042,42538,1,1
299043,119159,1,1
299043,64020,1,0
299044,133439,1,0
299045,93266,1,1
299046,52135,1,0
299047,71181,1,0
299048,63538,1,1
299050,135499,1,1
299053,101514,1,1
299054,117263,1,1
299056,51227,1,0
299059,94613,1,1
299063,64620,1,0
299067,48244,1,0
299068,117952,1,1
299069,25526,1,1
299070,75629,1,0
299071,16206,1,1
299075,4789,1,0
299076,140315,1,1
299076,7673,1,0
299076,38616,1,0
299076,104220,1,0
299076,140279,1,0
299077,93663,1,1
299078,86342,1,1
299080,56807,1,0
299082,67661,1,1
299083,56839,1,0
299084,72799,1,0
299085,136291,1,1
299087,135057,1,1
299087,75668,1,0
299087,116074,1,0
299088,74514,1,1
299089,134141,1,1
299090,104517,1,1
299090,124342,1,0
299091,126719,1,1
299092,138932,1,1
299094,86016,1,0
299095,53907,1,1
299097,140446,1,0
299098,66483,1,1
299099,57060,1,0
299101,56560,1,1
299102,48375,1,1
299104,24455,1,1
299107,32943,1,1
299109,72176,1,1
299111,111508,1,0
299112,112239,1,1
299113,112531,1,0
299116,109825,1,0
299118,84269,1,1
299119,120591,1,1
299119,6860,1,0
299119,13786,1,0
299119,55016,1,0
299119,65634,1,0
299119,82508,1,0
299119,104401,1,0
299119,120738,1,0
299121,71475,1,1
299122,64664,1,0
299124,4867,1,1
299125,49807,1,1
299127,24085,1,1
299129,85189,1,1
299129,66652,1,0
299130,48394,1,1
299132,67810,1,1
299134,49242,1,1
299136,64115,1,0
299137,7177,1,1
299138,68002,1,1
299139,121564,1,0
299141,128218,1,1
299142,139978,1,1
299144,109154,1,1
299147,24349,1,0
299148,49558,1,1
299148,47635,1,0
299149,21567,1,1
299150,88614,1,1
299151,135551,1,1
299153,97225,1,1
299154,33737,1,1
299156,68153,1,1
299158,82897,1,1
299161,63417,1,1
299162,6565,1,1
299164,76735,1,1
299165,92749,1,1
299165,63454,1,0
299165,77192,1,0
299165,94837,1,0
299165,136917,1,0
299166,11425,1,1
299167,130716,1,1
299168,39851,1,1
299169,1019,1,0
299170,28821,1,1
299171,7905,1,1
299172,17227,1,1
299173,63998,1,0
299176,45873,1,0
299177,6507,1,0
299178,110551,1,1
299179,36865,1,1
299179,125695,1,0
299181,53883,1,1
299182,101352,1,1
299183,9665,1,1
299184,125643,1,1
299187,122426,1,1
299189,79931,1,1
299191,31596,1,0
299192,10418,1,1
299193,71181,1,1
299198,62027,1,1
299199,118240,1,1
299200,38902,1,0
299203,121362,1,1
299204,124572,1,1
299206,20362,1,1
299207,84839,1,1
299208,112570,1,0
299209,27685,1,1
299210,86428,1,1
299211,104850,1,0
299214,130920,1,1
299214,136798,1,0
299216,57554,1,1
299221,46162,1,1
299223,14504,1,0
299225,84316,1,1
299226,57023,1,0
299229,101580,1,0
299230,13615,1,1
299232,135551,1,1
299233,15267,1,1
299234,29063,1,0
299235,36651,1,1
299236,110915,1,1
299238,24747,1,1
299239,104625,1,1
299240,91611,1,1
299241,32308,1,0
299241,89643,1,0
299242,80829,1,1
299243,62324,1,1
299246,22225,1,1
299247,32472,1,0
299248,109983,1,1
299249,12571,1,0
299251,116852,1,1
299259,23321,1,1
299260,76607,1,1
299261,104523,1,0
299267,4630,1,1
299269,123959,1,0
299270,86982,1,1
299271,120242,1,1
299272,59164,1,1
299275,46501,1,1
299276,119746,1,1
299277,115166,1,1
299277,53172,1,0
299277,107721,1,0
299278,59528,1,1
299279,55765,1,1
299283,35532,1,1
299284,112685,1,0
299285,4168,1,1
299287,52463,1,1
299288,105104,1,0
299289,81712,1,0
299290,52593,1,0
299291,4215,1,1
299293,130154,1,1
299294,57136,1,1
299296,44279,1,1
299298,99484,1,0
299299,38800,1,1
299300,103272,1,1
299303,52681,1,1
299304,36427,1,1
299307,133522,1,1
299308,59732,1,0
299309,99942,1,0
299310,76893,1,1
299312,25726,1,1
299315,16158,1,1
299316,25398,1,1
299316,10159,1,0
299320,115941,1,0
299326,118778,1,1
299327,57581,1,0
299328,27612,1,1
299329,86917,1,1
299331,57724,1,1
299334,128876,1,0
299335,139389,1,0
299336,14262,1,1
299337,31442,1,1
299338,15692,1,1
299339,119888,1,1
299340,70347,1,1
299341,61981,1,0
299342,27427,1,1
299343,132210,1,1
299345,110189,1,1
299345,90377,1,0
299347,89962,1,1
299349,82873,1,0
299350,72163,1,0
299351,110695,1,0
299353,115078,1,1
299354,34677,1,1
299359,48204,1,0
299360,79183,1,1
299361,103569,1,1
299362,94455,1,1
299363,23851,1,1
299364,4165,1,1
299369,20999,1,1
299370,104454,1,0
299372,54493,1,1
299372,23206,1,0
299373,44213,1,0
299375,68658,1,0
299377,136039,1,1
299378,110915,1,1
299380,112814,1,0
299381,47913,1,0
299382,50482,1,1
299383,70329,1,0
299384,78325,1,0
299384,122264,1,0
299386,30859,1,1
299387,137118,1,1
299393,83997,1,0
299394,15241,1,0
299394,128689,1,0
299395,57494,1,0
299396,5775,1,1
299397,140388,1,0
299398,11903,1,0
299399,39932,1,0
299400,37933,1,0
299400,106998,1,0
299400,108588,1,0
299401,30026,1,1
299402,96588,1,1
299402,2436,1,0
299402,17734,1,0
299402,57191,1,0
299402,62715,1,0
299402,65308,1,0
299403,132804,1,1
299404,68762,1,1
299406,105251,1,1
299408,17089,1,1
299409,122749,1,1
299410,13558,1,1
299412,80545,1,1
299415,53547,1,1
299416,26915,1,1
299417,47548,1,1
299419,110962,1,1
299423,133227,1,1
299424,12189,1,1
299424,97361,1,0
299425,53883,1,0
299428,126405,1,1
299429,32234,1,1
299430,61820,1,1
299432,81953,1,1
299434,106262,1,0
299437,105888,1,1
299438,23933,1,0
299440,25794,1,1
299441,59014,1,0
299443,106134,1,1
299445,86928,1,1
299446,58041,1,1
299447,55569,1,0
299449,104252,1,0
299455,73896,1,0
299457,57587,1,1
299460,55134,1,1
299461,78684,1,1
299462,22368,1,1
299463,62178,1,0
299464,56389,1,0
299467,48064,1,1
299468,30023,1,1
299470,37910,1,1
299471,14339,1,1
299472,52487,1,1
299472,127402,1,0
299472,128251,1,0
299473,15692,1,1
299475,95193,1,0
299476,139435,1,1
299477,64543,1,1
299478,121743,1,1
299479,121119,1,1
299480,140482,1,0
299482,6846,1,1
299484,5090,1,1
299484,87796,1,0
299486,63987,1,1
299487,75125,1,1
299488,57181,1,1
299489,98574,1,1
299490,56008,1,1
299492,95914,1,1
299493,25827,1,0
299497,67546,1,1
299498,126263,1,1
299499,131973,1,1
299500,20136,1,0
299501,18380,1,1
299502,101471,1,1
299503,21393,1,1
299504,44894,1,0
299507,33117,1,0
299508,137431,1,0
299509,110189,1,0
299510,60108,1,1
299510,86398,1,0
299511,21433,1,1
299512,15405,1,1
299513,99419,1,0
299517,116455,1,1
299518,116724,1,1
299520,133085,1,1
299521,52217,1,0
299523,85438,1,1
299524,14943,1,1
299525,57223,1,0
299526,19734,1,1
299527,123758,1,1
299528,117331,1,0
299529,70924,1,1
299531,125656,1,1
299532,124930,1,1
299533,32609,1,1
299534,419,1,1
299535,15861,1,0
299536,55255,1,1
299538,113356,1,1
299539,39286,1,1
299540,964,1,1
299541,15607,1,1
299542,112115,1,1
299543,5712,1,0
299545,43483,1,1
299546,64017,1,1
299550,36458,1,0
299552,91371,1,1
299553,110550,1,1
299555,118103,1,1
299556,65100,1,1
299557,133659,1,1
299558,126090,1,1
299559,132451,1,0
299562,88569,1,1
299564,68529,1,1
299565,98531,1,1
299566,4634,1,0
299567,50302,1,1
299569,62284,1,1
299569,91802,1,0
299571,59817,1,1
299572,98336,1,1
299574,105117,1,0
299576,61260,1,1
299577,133456,1,1
299578,69219,1,1
299579,51721,1,1
299580,44275,1,1
299580,127845,1,0
299581,89002,1,1
299583,39816,1,1
299584,89960,1,0
299585,44406,1,0
299588,106304,1,1
299592,37697,1,0
299594,77759,1,1
299595,65332,1,0
299596,62955,1,1
299597,123157,1,0
299598,99516,1,1
299598,69120,1,0
299600,118494,1,1
299601,34032,1,1
299602,57448,1,0
299603,18652,1,0
299604,112479,1,0
299606,103140,1,1
299608,103641,1,1
299608,106528,1,0
299609,102554,1,1
299610,97602,1,1
299611,136051,1,1
299612,96123,1,0
299614,56176,1,1
299615,37900,1,1
299616,129638,1,1
299617,120560,1,0
299618,95014,1,1
299619,79537,1,0
299620,2434,1,1
299621,34635,1,1
299621,49368,1,0
299623,39517,1,1
299625,27600,1,1
299626,82937,1,1
299628,96554,1,1
299628,19728,1,0
299630,81044,1,1
299633,116026,1,0
299634,12341,1,1
299635,20587,1,1
299636,124374,1,1
299637,134305,1,1
299638,103908,1,1
299639,96662,1,1
299642,20969,1,1
299643,86398,1,1
299646,50553,1,1
299647,54441,1,1
299648,117347,1,1
299649,126351,1,0
299650,3376,1,0
299651,57787,1,0
299652,133576,1,1
299653,67025,1,1
299653,12154,1,0
299653,140016,1,0
299654,82676,1,1
299656,5927,1,1
299657,39841,1,1
299660,32348,1,0
299663,80329,1,1
299664,68852,1,1
299665,14728,1,0
299665,15891,1,0
299666,128632,1,0
299667,57986,1,1
299671,55708,1,0
299672,101721,1,1
299675,67477,1,1
299676,116455,1,0
299677,34790,1,0
299679,79756,1,1
299680,33553,1,1
299682,99894,1,1
299682,13878,1,0
299684,85554,1,1
299684,3200,1,0
299684,86702,1,0
299684,96932,1,0
299686,107452,1,1
299687,138208,1,1
299688,51465,1,1
299688,73379,1,0
299688,103982,1,0
299688,138354,1,0
299689,81957,1,0
299690,138768,1,1
299691,80052,1,1
299691,69188,1,0
299694,19543,1,1
299697,88570,1,1
299698,2356,1,0
299699,4093,1,1
299700,133029,1,1
299701,50608,1,1
299702,139031,1,1
299704,45896,1,0
299706,118712,1,0
299707,120767,1,1
299708,6809,1,1
299709,63517,1,1
299711,70035,1,1
299719,8249,1,1
299721,131320,1,1
299723,55739,1,1
299726,6434,1,0
299726,132827,1,0
299728,77823,1,1
299730,138174,1,1
299731,9752,1,0
299732,53948,1,1
299733,108023,1,1
299734,65299,1,0
299735,120950,1,1
299736,35809,1,1
299739,4076,1,1
299740,82231,1,1
299742,102112,1,0
299747,33353,1,1
299749,20592,1,1
299751,22578,1,1
299752,53407,1,0
299753,23027,1,1
299754,2128,1,0
299754,3513,1,0
299754,6142,1,0
299754,16717,1,0
299754,40751,1,0
299754,67090,1,0
299754,123401,1,0
299754,135960,1,0
299754,137978,1,0
299756,127995,1,0
299757,27788,1,1
299759,52276,1,0
299760,3634,1,0
299763,49721,1,1
299764,35765,1,1
299765,86893,1,1
299766,34873,1,1
299767,84882,1,1
299768,11991,1,1
299769,31709,1,0
299770,21712,1,1
299772,111497,1,1
299773,65765,1,0
299774,31118,1,1
299774,60019,1,0
299775,16875,1,1
299779,31977,1,1
299780,53494,1,1
299781,131917,1,1
299782,89247,1,1
299785,57165,1,1
299786,38291,1,0
299787,2951,1,1
299788,12005,1,1
299789,125744,1,1
299790,140297,1,1
299791,103860,1,1
299794,110812,1,0
299796,19501,1,1
299797,120620,1,1
299798,69463,1,0
299800,93278,1,0
299802,90938,1,1
299803,51266,1,1
299804,96952,1,0
299806,133227,1,0
299811,63,1,0
299812,31268,1,1
299813,703,1,1
299814,134479,1,1
299815,80414,1,1
299817,29912,1,0
299817,44733,1,0
299819,113854,1,1
299819,51370,1,0
299822,42773,1,1
299823,20659,1,1
299825,126194,1,1
299827,71046,1,1
299828,49715,1,1
299830,90880,1,1
299830,75372,1,0
299832,27817,1,1
299833,19637,1,1
299834,19408,1,1
299836,10642,1,1
299837,111627,1,1
299840,52506,1,1
299842,93594,1,1
299845,95012,1,1
299849,11622,1,0
299851,75905,1,1
299852,56776,1,1
299853,119963,1,1
299854,22935,1,0
299859,35594,1,1
299860,64148,1,1
299862,3566,1,1
299863,15439,1,0
299864,60846,1,0
299865,125075,1,0
299868,28754,1,1
299869,81731,1,1
299871,94242,1,1
299871,67491,1,0
299871,117097,1,0
299872,92388,1,0
299874,93512,1,1
299878,12449,1,1
299879,45896,1,0
299880,162,1,0
299883,84065,1,1
299884,29714,1,1
299886,75258,1,1
299888,2219,1,0
299890,43936,1,1
299892,52692,1,0
299894,79221,1,1
299895,5223,1,0
299896,59098,1,0
299897,85708,1,1
299898,62729,1,1
299899,76576,1,1
299900,98509,1,1
299903,25779,1,1
299904,72733,1,1
299910,25416,1,0
299911,42541,1,0
299913,68495,1,0
299914,13814,1,1
299916,19468,1,0
299916,28014,1,0
299916,41682,1,0
299916,48779,1,0
299918,54585,1,1
299921,83643,1,1
299922,86247,1,1
299923,52688,1,1
299923,10309,1,0
299923,47316,1,0
299923,90707,1,0
299924,33944,1,1
299927,90115,1,1
299928,10781,1,0
299929,121274,1,0
299933,47861,1,1
299934,58463,1,1
299935,126280,1,1
299938,110750,1,1
299944,50034,1,0
299944,84225,1,0
299944,133524,1,0
299945,56063,1,0
299945,83430,1,0
299945,125069,1,0
299946,115964,1,0
299947,95646,1,0
299949,22695,1,0
299950,86021,1,1
299951,109806,1,1
299954,119658,1,1
299956,104528,1,1
299957,122023,1,1
299959,5733,1,1
299960,18336,1,1
299963,35152,1,1
299964,77148,1,1
299965,70177,1,1
299967,2548,1,1
299968,39587,1,1
299969,45938,1,1
299970,120743,1,1
299972,120144,1,1
299973,18280,1,1
299975,41612,1,1
299977,80930,1,1
299980,130423,1,1
299982,137983,1,1
299983,105554,1,0
299983,109665,1,0
299985,93102,1,0
299986,96885,1,0
299987,134280,1,1
299988,22792,1,1
299989,79762,1,1
299993,12097,1,1
299994,93150,1,1
299995,4461,1,1
299996,60386,1,1
299997,131314,1,1
299999,109731,1,1
300000,25972,1,1
300001,39038,1,0
300003,18330,1,1
300005,136222,1,1
300006,88456,1,1
300007,33411,1,0
300010,34319,1,1
300012,96063,1,1
300015,111638,1,1
300016,77465,1,1
300017,62726,1,0
300018,120535,1,1
300019,23918,1,1
300020,97657,1,1
300022,104112,1,1
300023,118442,1,1
300023,62363,1,0
300024,55515,1,1
300026,74352,1,0
300028,46527,1,0
300031,106604,1,0
300034,88321,1,1
300035,32842,1,1
300036,35320,1,1
300037,138174,1,1
300038,120892,1,1
300040,44269,1,0
300041,43813,1,1
300042,46459,1,1
300044,136833,1,1
300045,137547,1,1
300050,19157,1,1
300052,51253,1,1
300054,61154,1,1
300057,104864,1,1
300058,98239,1,0
300060,26846,1,1
300061,78500,1,0
300062,96426,1,1
300063,130093,1,1
300064,57230,1,1
300066,130598,1,1
300070,3579,1,0
300073,67103,1,0
300074,76693,1,0
300076,114345,1,1
300078,119279,1,1
300079,106872,1,1
300079,88226,1,0
300084,57817,1,1
300085,107175,1,0
300087,109950,1,1
300088,107943,1,0
300089,35554,1,1
300092,135499,1,1
300094,27988,1,1
300095,96037,1,1
300098,47556,1,0
300100,135081,1,1
300101,37881,1,0
300102,9589,1,0
300102,69607,1,0
300102,82688,1,0
300102,94194,1,0
300102,112479,1,0
300102,113229,1,0
300102,137264,1,0
300105,105043,1,0
300107,89353,1,1
300108,131862,1,0
300110,131958,1,1
300111,138612,1,1
300116,136159,1,1
300117,3814,1,1
300118,50258,1,0
300120,21556,1,1
300121,86787,1,1
300123,56874,1,0
300123,111561,1,0
300124,139917,1,1
300125,20972,1,1
300126,30055,1,1
300127,82845,1,0
300129,82146,1,1
300131,140235,1,1
300132,13245,1,1
300133,103558,1,1
300135,16551,1,1
300137,41993,1,1
300137,5347,1,0
300137,20993,1,0
300137,32883,1,0
300137,98944,1,0
300137,126225,1,0
300138,1383,1,1
300139,101602,1,1
300140,71380,1,1
300140,14336,1,0
300141,36612,1,1
300142,5847,1,1
300143,120383,1,1
300144,54532,1,1
300146,135544,1,1
300149,5385,1,1
300150,2498,1,0
300151,80545,1,1
300154,85520,1,0
300157,20592,1,0
300158,60610,1,0
300159,5031,1,1
300162,55676,1,1
300163,46313,1,1
300164,118424,1,1
300164,62955,1,0
300164,110546,1,0
300165,29116,1,1
300166,89200,1,1
300166,1704,1,0
300166,13659,1,0
300166,122720,1,0
300167,136833,1,1
300169,56063,1,1
300171,79737,1,1
300172,116488,1,0
300173,95292,1,0
300174,108553,1,0
300175,4076,1,1
300178,36648,1,0
300180,51573,1,0
300181,17463,1,1
300182,7629,1,0
300184,123713,1,1
300186,36412,1,0
300187,86173,1,1
300188,58199,1,0
300189,132817,1,1
300189,11948,1,0
300189,94080,1,0
300189,100081,1,0
300190,41697,1,1
300191,112502,1,1
300191,128090,1,0
300194,130032,1,1
300198,17018,1,1
300199,45270,1,0
300200,77218,1,1
300200,61874,1,0
300200,64449,1,0
300202,96495,1,1
300206,82790,1,1
300207,92955,1,1
300208,52018,1,1
300210,96424,1,0
300211,108363,1,1
300213,45141,1,1
300214,66104,1,1
300215,94135,1,1
300216,121333,1,1
300217,80990,1,0
300218,124871,1,1
300220,24656,1,0
300221,17856,1,0
300225,87099,1,1
300225,75862,1,0
300225,129038,1,0
300226,140355,1,0
300228,37771,1,0
300229,19895,1,0
300231,56826,1,1
300232,97099,1,0
300234,85922,1,1
300235,57790,1,0
300236,132210,1,1
300239,102787,1,1
300240,16978,1,1
300241,1085,1,1
300242,114417,1,1
300244,95770,1,1
300248,112479,1,1
300249,19353,1,0
300250,55472,1,1
300251,96518,1,0
300252,57577,1,1
300254,42275,1,0
300255,135713,1,1
300256,34168,1,1
300257,67012,1,1
300258,118143,1,0
300260,5866,1,1
300261,131382,1,1
300262,65855,1,1
300262,101697,1,0
300263,15991,1,1
300264,42853,1,1
300265,44213,1,0
300266,122526,1,1
300267,138908,1,1
300268,124392,1,1
300270,39704,1,1
300273,95454,1,1
300274,104310,1,1
300279,9665,1,0
300280,27313,1,1
300282,53386,1,1
300283,68420,1,0
300284,42130,1,1
300285,65496,1,0
300289,43892,1,0
300290,42620,1,1
300291,55225,1,1
300292,25766,1,0
300296,83129,1,1
300297,100464,1,0
300299,130913,1,1
300301,123743,1,1
300303,7648,1,1
300305,2899,1,0
300309,28361,1,1
300313,65442,1,1
300314,13323,1,1
300317,120319,1,0
300319,127171,1,0
300320,75781,1,1
300320,42906,1,0
300320,131958,1,0
300321,136766,1,0
300323,68736,1,1
300324,44197,1,1
300325,51415,1,1
300326,115625,1,0
300327,74251,1,1
300332,7341,1,1
300333,37328,1,0
300334,20977,1,1
300335,99381,1,1
300337,107162,1,1
300338,13675,1,1
300341,34635,1,0
300342,25386,1,1
300343,11850,1,0
300344,11686,1,1
300344,32446,1,0
300344,58527,1,0
300344,69399,1,0
300344,120838,1,0
300344,135282,1,0
300345,83134,1,0
300345,92927,1,0
300346,41697,1,1
300347,136428,1,1
300352,137118,1,1
300353,112465,1,1
300354,72476,1,1
300359,47976,1,1
300362,95182,1,1
300363,62779,1,0
300364,80299,1,1
300368,24781,1,1
300369,109933,1,1
300370,83736,1,0
300371,97718,1,0
300372,58664,1,1
300373,8607,1,0
300374,65071,1,0
300376,117407,1,0
300378,27821,1,1
300379,102837,1,0
300381,105820,1,0
300383,106533,1,1
300385,79083,1,1
300386,28801,1,0
300387,43735,1,0
300388,16329,1,1
300389,75083,1,1
300390,87286,1,1
300391,107943,1,0
300395,85502,1,1
300398,41337,1,1
300399,131884,1,1
300400,95942,1,0
300401,74754,1,1
300402,75995,1,1
300403,135551,1,1
300405,107174,1,1
300407,121329,1,0
300408,106417,1,1
300410,34304,1,1
300411,82624,1,1
300412,98574,1,0
300413,123695,1,1
300414,78039,1,1
300417,120058,1,1
300420,109576,1,1
300421,32465,1,1
300422,93869,1,0
300424,104691,1,1
300427,59175,1,1
300428,16635,1,1
300430,27875,1,1
300431,90880,1,1
300434,130014,1,1
300435,35468,1,0
300437,137959,1,1
300438,98144,1,0
300439,13730,1,1
300443,56204,1,0
300444,92399,1,0
300445,96994,1,1
300446,125083,1,0
300448,70309,1,1
300450,82482,1,0
300451,94524,1,0
300452,134259,1,0
300453,72541,1,1
300455,114864,1,0
300456,106982,1,1
300457,111940,1,1
300458,80675,1,1
300458,95176,1,0
300458,98471,1,0
300462,92087,1,1
300463,61015,1,1
300464,113957,1,1
300465,39684,1,1
300466,101406,1,1
300470,20563,1,1
300471,84244,1,1
300473,86063,1,0
300474,96859,1,1
300475,124898,1,1
300475,86835,1,0
300476,25353,1,1
300479,76396,1,1
300480,87940,1,1
300483,98509,1,1
300484,117861,1,1
300485,10220,1,1
300485,51970,1,0
300485,115834,1,0
300485,122309,1,0
300486,126739,1,1
300487,99723,1,1
300492,55969,1,0
300493,87805,1,1
300494,54712,1,0
300496,28383,1,0
300497,127310,1,0
300500,133605,1,0
300500,136317,1,0
300501,11291,1,1
300502,54265,1,1
300503,133399,1,1
300505,99894,1,0
300506,23106,1,0
300507,37182,1,0
300507,127878,1,0
300510,26159,1,1
300512,19413,1,1
300513,1230,1,1
300514,19807,1,1
300515,100766,1,1
300516,41236,1,1
300519,100523,1,1
300521,26281,1,1
300523,41208,1,1
300524,77371,1,1
300525,71930,1,1
300527,40083,1,1
300527,11683,1,0
300527,60832,1,0
300527,125042,1,0
300527,139809,1,0
300528,77762,1,0
300531,5884,1,1
300533,74517,1,1
300534,88100,1,1
300534,45155,1,0
300536,91617,1,1
300538,53279,1,1
300539,15033,1,1
300540,21018,1,0
300542,122525,1,1
300543,53872,1,1
300544,139876,1,1
300545,117990,1,1
300546,15159,1,0
300547,23268,1,0
300548,123973,1,1
300549,45122,1,1
300550,44894,1,1
300550,7236,1,0
300550,20801,1,0
300550,48064,1,0
300550,124930,1,0
300551,7627,1,1
300552,666,1,1
300553,95307,1,1
300554,35454,1,1
300555,140355,1,1
300556,92430,1,1
300558,104733,1,0
300559,86092,1,1
300559,73599,1,0
300559,94384,1,0
300559,127613,1,0
300565,11473,1,1
300566,19734,1,1
300568,85739,1,1
300569,11569,1,1
300570,135453,1,1
300571,48233,1,1
300572,135551,1,0
300573,1595,1,1
300577,21182,1,0
300578,118778,1,1
300580,7258,1,1
300581,101892,1,1
300582,86107,1,1
300585,93981,1,1
300586,77089,1,1
300587,16190,1,1
300588,92927,1,1
300590,10608,1,1
300592,105408,1,1
300593,119784,1,1
300596,39040,1,0
300597,9729,1,1
300597,45090,1,0
300599,32760,1,0
300600,72425,1,1
300601,25222,1,1
300604,91676,1,1
300605,119256,1,0
300606,35767,1,1
300607,118800,1,1
300607,81862,1,0
300608,110534,1,1
300610,102656,1,1
300612,81936,1,1
300615,37530,1,1
300616,94650,1,1
300617,70624,1,0
300619,111000,1,0
300620,91566,1,1
300623,100892,1,1
300624,54086,1,1
300628,104434,1,1
300629,87642,1,1
300631,66945,1,1
300634,138199,1,1
300635,124443,1,0
300638,82829,1,0
300639,128155,1,1
300640,1917,1,1
300641,27864,1,1
300642,91510,1,1
300643,13155,1,1
300643,30417,1,0
300643,52882,1,0
300643,87796,1,0
300643,125447,1,0
300643,128313,1,0
300644,104470,1,1
300645,52279,1,1
300646,50215,1,1
300649,63848,1,1
300650,108793,1,0
300651,125045,1,1
300655,78448,1,1
300656,105784,1,1
300657,134103,1,0
300658,111081,1,1
300659,25944,1,1
300660,21065,1,0
300661,23534,1,0
300663,50646,1,1
300665,99062,1,1
300667,112916,1,1
300669,55416,1,1
300674,86668,1,0
300677,96522,1,1
300682,29058,1,1
300683,41979,1,1
300684,45599,1,1
300685,22652,1,1
300686,71937,1,0
300687,139658,1,1
300688,113257,1,1
300694,58122,1,1
300695,96694,1,0
300696,31026,1,0
300697,125045,1,1
300698,16462,1,1
300699,1287,1,1
300704,138448,1,0
300705,131884,1,1
300706,50646,1,1
300709,67856,1,1
300713,4548,1,1
300713,105227,1,0
300716,134154,1,1
300716,68420,1,0
300719,5380,1,1
300720,118859,1,1
300722,94239,1,1
300723,65779,1,1
300724,131901,1,1
300725,135932,1,1
300727,94239,1,1
300729,73297,1,1
300730,13623,1,1
300731,82993,1,1
300735,50459,1,1
300740,25535,1,1
300741,5623,1,1
300743,125083,1,1
300745,77089,1,1
300745,134323,1,0
300746,72424,1,0
300748,19870,1,1
300749,86289,1,1
300750,103043,1,0
300751,1120,1,1
300752,52888,1,0
300755,55669,1,1
300757,82721,1,0
300758,41459,1,1
300759,14536,1,1
300760,46254,1,1
300764,29026,1,1
300766,137189,1,1
300767,45093,1,0
300767,111443,1,0
300773,72278,1,0
300775,68826,1,0
300776,82485,1,1
300777,58988,1,1
300778,15170,1,1
300778,108637,1,0
300778,128632,1,0
300779,119527,1,0
300780,2879,1,1
300782,51470,1,0
300783,3604,1,0
300783,12001,1,0
300783,69911,1,0
300783,112939,1,0
300785,68420,1,1
300789,63612,1,1
300791,120963,1,0
300792,138229,1,1
300793,8108,1,1
300795,30345,1,1
300796,92155,1,1
300797,85065,1,1
300798,18045,1,1
300799,59251,1,1
300800,109658,1,1
300801,5710,1,1
300803,42493,1,1
300808,101916,1,1
300809,135596,1,0
300810,88790,1,1
300811,115715,1,0
300812,118104,1,0
300813,120220,1,1
300814,99001,1,1
300816,126273,1,1
300818,32384,1,1
300820,136739,1,0
300821,83888,1,1
300822,13616,1,0
300822,36842,1,0
300822,84764,1,0
300822,85132,1,0
300823,96916,1,0
300827,28618,1,0
300827,55092,1,0
300828,41102,1,1
300829,64923,1,1
300830,20563,1,0
300831,48629,1,1
300832,123742,1,1
300833,63848,1,0
300834,79868,1,1
300835,23923,1,1
300836,33428,1,0
300839,26049,1,0
300841,90056,1,1
300843,53172,1,1
300845,36728,1,1
300846,139692,1,0
300847,124420,1,1
300848,66354,1,1
300851,91617,1,1
300852,53883,1,1
300853,65606,1,1
300854,18107,1,0
300855,120693,1,1
300855,3244,1,0
300856,103819,1,0
300859,22578,1,1
300861,110915,1,1
300866,127316,1,1
300867,17633,1,0
300869,47786,1,0
300870,127009,1,1
300872,17853,1,1
300873,81990,1,1
300874,82612,1,1
300875,13377,1,1
300876,23498,1,1
300877,65799,1,1
300878,119199,1,1
300879,90109,1,0
300881,57454,1,0
300881,104458,1,0
300882,50309,1,1
300883,116353,1,0
300884,82267,1,1
300885,69757,1,1
300886,95076,1,1
300887,23470,1,1
300888,77356,1,0
300889,70934,1,1
300890,118178,1,1
300891,59081,1,1
300893,12525,1,1
300896,49115,1,1
300903,109141,1,1
300904,53742,1,0
300906,77326,1,0
300908,118495,1,1
300910,93741,1,1
300911,98803,1,0
300912,65076,1,0
300914,134609,1,1
300915,88541,1,1
300917,14748,1,0
300918,134885,1,1
300919,132696,1,1
300919,130981,1,0
300920,34547,1,1
300923,19854,1,1
300925,62227,1,0
300925,96686,1,0
300926,39648,1,1
300928,44879,1,0
300928,130603,1,0
300928,135195,1,0
300930,90533,1,0
300932,40279,1,0
300933,88347,1,1
300934,86775,1,1
300934,40189,1,0
300935,139616,1,0
300936,22488,1,1
300937,38118,1,0
300940,125201,1,1
300941,21276,1,1
300943,116505,1,1
300946,91084,1,1
300948,49813,1,1
300949,8750,1,1
300951,119847,1,0
300953,29024,1,1
300955,126997,1,1
300956,93386,1,1
300957,7936,1,1
300958,54626,1,1
300959,67084,1,1
300960,20640,1,1
300960,119703,1,0
300961,60783,1,1
300962,134879,1,1
300965,17023,1,0
300966,30059,1,1
300967,75868,1,1
300968,41213,1,0
300970,138292,1,0
300973,68140,1,0
300975,140436,1,1
300976,66438,1,1
300976,17763,1,0
300976,30643,1,0
300976,92458,1,0
300976,106725,1,0
300977,85908,1,1
300979,91297,1,1
300980,86500,1,1
300983,52503,1,1
