"srch_id","prop_id"
294943,122888
294944,19043
294946,66937
294947,20766
294949,133582
294951,138957
294953,47350
294959,52692
294960,74196
294960,73799
294960,99462
294965,41091
294966,42359
294969,72714
294969,26537
294970,90098
294973,85065
294975,132435
294975,81214
294976,104649
294976,37029
294979,49148
294981,76695
294983,137751
294984,112519
294985,57995
294986,10116
294991,25978
294992,79502
294993,74795
294996,9031
294998,77219
294999,7564
295000,17018
295004,67490
295005,116942
295009,67598
295009,36294
295011,13070
295012,39084
295013,39460
295018,100202
295019,37818
295020,83208
295021,30373
295022,113371
295023,96904
295027,68372
295029,39042
295031,131892
295035,138455
295036,19218
295037,83460
295040,10046
295041,94976
295044,11581
295046,33295
295047,58277
295048,136833
295051,127608
295052,3814
295055,9401
295057,89167
295061,7609
295061,109862
295061,78413
295061,34402
295061,105634
295061,105525
295061,15873
295061,120476
295061,23411
295063,69017
295064,138974
295065,85567
295066,63456
295066,92991
295067,88271
295068,59267
295069,26509
295070,77089
295071,138664
295072,35461
295074,103756
295075,109726
295076,72793
295077,40047
295078,11667
295079,95646
295080,21945
295082,126860
295083,52142
295085,73184
295086,80067
295088,11633
295091,130646
295092,53547
295094,44210
295096,105549
295097,120144
295100,35625
295101,135238
295102,3186
295103,53494
295104,20905
295105,27855
295106,63798
295107,96979
295108,56562
295110,94505
295114,99942
295114,85044
295117,20905
295118,100412
295119,50825
295120,138884
295123,20161
295126,40441
295127,64949
295130,30627
295132,62941
295135,95004
295136,28062
295138,116004
295139,88854
295141,15390
295142,58842
295144,105820
295146,135028
295147,60516
295148,80264
295150,45953
295151,45821
295152,31325
295153,28178
295155,131418
295156,21155
295157,71547
295158,15607
295159,117559
295160,68893
295161,31224
295162,77291
295164,138981
295168,104035
295169,99386
295170,3668
295171,76347
295173,83293
295174,12916
295175,78838
295176,124857
295178,101829
295179,57794
295180,129763
295181,120713
295182,43644
295183,118742
295184,59597
295186,133528
295188,7845
295190,32931
295191,102144
295194,128623
295197,17701
295201,103892
295203,8983
295204,11428
295205,113983
295207,26248
295208,124566
295209,57323
295213,86188
295216,63683
295217,44879
295221,48802
295223,104370
295225,66088
295226,60302
295227,66017
295228,53547
295229,70730
295231,48900
295232,39266
295234,17018
295235,19138
295236,41682
295237,24364
295238,102176
295242,84691
295243,12507
295245,16247
295248,137701
295251,84224
295252,83861
295253,43445
295255,139281
295256,104714
295257,26248
295258,67688
295259,128559
295264,62762
295267,5070
295269,95307
295270,57053
295271,77942
295272,122409
295274,60275
295275,94708
295279,92410
295281,49880
295282,37199
295287,51514
295288,139044
295289,61091
295290,108834
295291,77192
295291,94837
295292,101120
295293,66630
295295,49343
295298,104318
295299,55432
295302,117559
295303,120445
295304,63197
295305,92854
295306,56620
295308,128251
295309,124293
295310,112216
295314,38937
295315,50417
295317,666
295319,94952
295321,115280
295325,86026
295326,106806
295326,93531
295327,45377
295329,16947
295330,10575
295331,3842
295334,125719
295337,98816
295338,37377
295338,120892
295340,106807
295342,58916
295344,121991
295345,5853
295346,38419
295347,5465
295350,73357
295351,109215
295352,8928
295353,116656
295356,88787
295357,11496
295359,40476
295359,22250
295359,121471
295360,4430
295361,125083
295361,134154
295362,9965
295363,65266
295365,96770
295366,100264
295368,20374
295369,98862
295370,98457
295371,23611
295372,132696
295373,17269
295375,105593
295376,54937
295378,560
295379,284
295380,58326
295382,2502
295384,59131
295387,70554
295389,107271
295390,68795
295391,39210
295396,125776
295401,67555
295402,80491
295402,43159
295403,106186
295405,21569
295407,126298
295409,8004
295410,88330
295411,129421
295412,44170
295414,53843
295415,56060
295416,59065
295417,74239
295418,37032
295419,45544
295422,82070
295423,80627
295424,39042
295425,37308
295425,6767
295426,40379
295427,60084
295428,81762
295429,40441
295429,19266
295430,30977
295432,58931
295437,22273
295438,29044
295440,131503
295442,2837
295443,16737
295444,42032
295444,93660
295445,110782
295446,80272
295448,33982
295449,23212
295450,50503
295451,62274
295452,95175
295453,96666
295456,86297
295457,63562
295458,140777
295459,86932
295462,49513
295463,84965
295464,50408
295465,64798
295466,69895
295467,9822
295468,89193
295469,135195
295470,29559
295470,51923
295470,114820
295470,132162
295471,20589
295474,33869
295476,63469
295479,81594
295480,68495
295481,22285
295482,86668
295484,44648
295487,134598
295489,139021
295492,88919
295493,5792
295495,136777
295496,11176
295500,28878
295500,93357
295500,99489
295502,139282
295503,109177
295505,140289
295508,139984
295512,71739
295514,35043
295515,94423
295516,135028
295516,80545
295518,28679
295518,56255
295518,6852
295518,10538
295518,126116
295520,66168
295521,82542
295523,26248
295524,37869
295526,33595
295527,4558
295531,75183
295532,134584
295534,134607
295534,124590
295534,59319
295534,51514
295534,9992
295534,14383
295538,117890
295540,38898
295542,58684
295543,125053
295543,131901
295545,90757
295546,64301
295547,67418
295548,59693
295549,88456
295550,106974
295551,84905
295553,93969
295554,22578
295555,5105
295556,101178
295557,51782
295559,110129
295560,114056
295561,94189
295562,93026
295563,13674
295566,35890
295567,40598
295568,13070
295569,32252
295570,30184
295572,94553
295573,35548
295574,112786
295576,69184
295578,109334
295580,23636
295581,80929
295582,93174
295583,115350
295584,136906
295585,131320
295586,66917
295587,29116
295589,65642
295590,100253
295591,5797
295594,58873
295595,56064
295596,47453
295597,79613
295599,115399
295600,51979
295603,104704
295604,21591
295608,52966
295610,38484
295612,22249
295615,72816
295618,77974
295619,65332
295622,9997
295624,78952
295626,119207
295627,61563
295628,38846
295629,21018
295632,41764
295634,35775
295638,15921
295639,107343
295640,91040
295641,130183
295643,121133
295644,27263
295645,56728
295646,5174
295647,2285
295648,133538
295650,115184
295652,7064
295653,106831
295655,130023
295657,34683
295660,22563
295661,106095
295663,9224
295664,63710
295665,1120
295667,65865
295670,101112
295672,114672
295673,3709
295676,25051
295677,108642
295678,44118
295679,82027
295680,81465
295683,59657
295685,53341
295687,128242
295688,117347
295690,138325
295691,88096
295693,60600
295694,67367
295696,124020
295699,124234
295701,115064
295703,68164
295704,126768
295706,82627
295707,125776
295708,42209
295709,14536
295710,68372
295711,63373
295712,93239
295714,21182
295714,48396
295714,126234
295714,106199
295715,121735
295716,37495
295721,74829
295722,50810
295723,18166
295724,248
295725,31620
295726,93401
295727,24455
295728,33103
295729,109440
295731,123810
295732,104142
295733,38488
295734,101494
295738,7822
295738,110707
295738,116880
295738,140136
295739,38506
295740,56325
295741,63545
295743,113785
295745,25051
295746,133725
295748,107431
295750,109596
295751,93265
295753,27540
295756,37818
295758,6239
295760,104146
295763,113097
295766,53547
295767,12946
295769,43503
295770,128908
295772,108165
295773,73953
295774,95085
295775,50810
295776,32574
295780,7377
295782,43718
295784,15399
295785,81391
295790,11768
295791,17453
295792,92238
295793,63346
295795,127959
295798,5090
295800,125053
295802,2285
295803,20362
295806,131920
295807,59320
295810,19309
295811,127201
295812,137997
295813,92965
295817,81489
295817,109684
295821,50123
295822,33428
295824,28753
295825,113504
295826,94442
295827,15195
295828,107305
295832,109572
295833,84815
295835,38333
295836,21886
295837,111016
295838,140685
295839,29913
295840,76075
295843,29945
295845,112094
295846,7521
295855,13317
295856,719
295856,20362
295856,21721
295859,116942
295859,68420
295860,37156
295862,37543
295863,89603
295864,13800
295867,37598
295868,95779
295868,44925
295870,59551
295871,34066
295872,104517
295873,59657
295874,94901
295875,122806
295876,121785
295877,99806
295879,24242
295880,37923
295882,117626
295883,77849
295885,28899
295888,90858
295889,40582
295890,4573
295893,72170
295894,103556
295895,73268
295896,35339
295897,50199
295899,112040
295901,27887
295902,87242
295904,117461
295905,90845
295908,96994
295910,42921
295912,16649
295913,15456
295914,114336
295915,133871
295918,61934
295919,61111
295920,51030
295922,52471
295923,82258
295924,4309
295924,59528
295924,139156
295927,114534
295930,95594
295931,79433
295932,102555
295933,38828
295933,12125
295935,80933
295941,8903
295946,67800
295948,114837
295949,16093
295952,97147
295955,60846
295956,14969
295957,88262
295957,18076
295958,77109
295959,17599
295960,42011
295961,70028
295964,93987
295966,4548
295968,57599
295971,50482
295972,36865
295973,82583
295975,30184
295976,25222
295978,138168
295978,77629
295980,34744
295983,86297
295983,108186
295984,8515
295985,108152
295986,57561
295987,106346
295989,121267
295992,131978
295995,55225
295998,53341
295999,129773
296000,92903
296003,56949
296005,16096
296006,95182
296006,110189
296006,48375
296007,135892
296010,137514
296012,36675
296013,139031
296013,96522
296014,16149
296016,82116
296017,8975
296020,6427
296022,135387
296023,118489
296024,83729
296026,122950
296027,1591
296029,31959
296030,28344
296031,81909
296032,50789
296034,41914
296036,6912
296038,116176
296038,109793
296038,16830
296038,135565
296038,131363
296038,117744
296038,111775
296039,12746
296041,80778
296043,20671
296043,101505
296044,78649
296046,34069
296047,86622
296048,20972
296052,74019
296058,92185
296059,47169
296061,21243
296062,96533
296063,24440
296063,9546
296064,37543
296067,69179
296069,85251
296069,117037
296070,56776
296071,106285
296072,49210
296073,111635
296074,43785
296075,110554
296077,135772
296078,64949
296079,4309
296081,75716
296082,33793
296085,130729
296086,47991
296087,64130
296089,8439
296090,25504
296092,29957
296094,101526
296094,132357
296095,67837
296096,66969
296097,71167
296097,66456
296099,67074
296100,138229
296101,120514
296102,4878
296104,20774
296104,58579
296104,94863
296104,133710
296104,83624
296104,75659
296111,96974
296112,27369
296114,42766
296116,53114
296119,99489
296120,29349
296120,57577
296122,130140
296123,10092
296124,122030
296126,79549
296126,128635
296129,13893
296130,101831
296131,8864
296136,31486
296137,6838
296138,125835
296140,112502
296141,87498
296142,69386
296143,96873
296144,74212
296146,100453
296149,54959
296151,34196
296152,12307
296155,38684
296157,31442
296157,31945
296158,25591
296160,67887
296161,103440
296162,13872
296163,24421
296165,3566
296166,88448
296167,65729
296170,2783
296173,106484
296174,106245
296175,80618
296176,29738
296177,107500
296179,108564
296180,22162
296184,84296
296185,137330
296185,92436
296186,7065
296187,111245
296188,72958
296190,34066
296191,13204
296192,21182
296194,81836
296198,94613
296200,94816
296201,105503
296203,36990
296203,52808
296204,12449
296205,89526
296207,80088
296207,24507
296207,27488
296208,38856
296209,69649
296209,74640
296209,102276
296211,62752
296216,136205
296217,43115
296218,5866
296219,132772
296220,29301
296222,99674
296225,32114
296227,89325
296228,118293
296228,33542
296228,138981
296228,65750
296230,111837
296231,134154
296233,70058
296234,99109
296236,100052
296237,59614
296240,95620
296241,43924
296242,110051
296244,91919
296247,72726
296248,20441
296249,138201
296250,56911
296254,60016
296255,113404
296256,54873
296257,138176
296262,18938
296263,54873
296264,105779
296265,96206
296266,101874
296267,70165
296267,100169
296268,2336
296270,28562
296272,68139
296275,60137
296276,112465
296278,98843
296281,105427
296282,138450
296283,96495
296286,18144
296289,125488
296292,29912
296293,34027
296294,92440
296295,17708
296296,30199
296299,16551
296300,46718
296302,73426
296305,35626
296306,4875
296307,134077
296311,84113
296312,53341
296314,119306
296318,39950
296320,33509
296322,95538
296325,104455
296325,73745
296326,115389
296329,8456
296330,106243
296331,135437
296332,17795
296334,81927
296335,67489
296337,127813
296338,88652
296340,123082
296342,110019
296344,2786
296345,135202
296346,29704
296353,101654
296355,91150
296356,140195
296357,124557
296360,22044
296361,65146
296363,18658
296364,66187
296364,43887
296366,22776
296371,60130
296372,95076
296374,33103
296374,123220
296375,124420
296377,40808
296378,5700
296379,126950
296380,92780
296382,50381
296383,77385
296384,19257
296385,106441
296388,64017
296389,76239
296392,88218
296392,53341
296394,79339
296396,37812
296397,120379
296398,47633
296399,7532
296400,76214
296401,2612
296401,6131
296401,45659
296401,78147
296403,100454
296403,94663
296405,46981
296407,18500
296408,45975
296409,44381
296410,11859
296411,72292
296412,70777
296412,5733
296412,85449
296412,1016
296413,76990
296414,110402
296415,128027
296416,18221
296417,83068
296418,120673
296420,51675
296422,121017
296423,137839
296425,69376
296427,32609
296428,51322
296429,131208
296430,118722
296431,117777
296433,28620
296433,105361
296433,38683
296433,19529
296435,105908
296436,49656
296437,42499
296437,131660
296438,138273
296442,87402
296443,50919
296444,39633
296445,35043
296447,125089
296448,26045
296450,68139
296451,12343
296453,72731
296455,102996
296455,7091
296456,134552
296458,68186
296459,138908
296461,65557
296462,123250
296463,9831
296466,138070
296468,77295
296469,34151
296470,41443
296473,43657
296474,74859
296475,10949
296477,8596
296478,2337
296481,122586
296483,35818
296484,19449
296485,109930
296486,122600
296491,53691
296495,96426
296497,11297
296498,47179
296499,54116
296502,73843
296504,140325
296507,13617
296508,3213
296512,54124
296514,110736
296521,139366
296523,46176
296524,30113
296527,89878
296528,53946
296529,112479
296530,68487
296531,68797
296535,47544
296536,115941
296537,50678
296538,104746
296539,38067
296541,69615
296544,62433
296545,132210
296546,54994
296550,92
296551,40996
296552,13221
296553,101121
296554,112870
296556,81693
296557,138450
296558,23268
296559,62622
296560,32724
296561,21558
296562,91172
296563,133186
296564,36990
296565,108093
296566,102303
296566,23629
296567,126301
296569,83649
296570,68283
296574,33911
296575,88251
296577,33083
296578,36066
296579,125053
296583,87863
296584,33805
296585,117876
296587,127293
296590,111061
296591,69274
296592,39962
296592,98774
296597,46859
296598,128155
296599,98557
296602,5173
296602,25082
296603,27666
296604,60846
296609,105267
296610,115234
296611,117034
296612,26716
296616,134232
296620,57060
296621,134154
296623,140251
296625,124707
296626,135437
296637,20185
296638,59354
296639,122738
296640,48677
296643,1700
296644,89522
296645,33859
296646,110663
296647,28665
296648,79740
296650,100692
296653,99025
296654,57973
296655,85939
296657,124020
296657,124993
296657,96957
296657,91636
296658,55074
296661,56762
296662,30139
296663,93801
296664,113901
296664,52231
296664,73067
296665,90845
296666,128101
296667,108128
296668,55013
296669,8926
296670,23566
296671,80909
296672,122175
296674,110474
296678,3470
296679,25036
296680,26451
296682,12238
296683,98431
296684,4298
296686,24308
296687,11827
296689,89641
296691,103051
296692,114606
296692,3812
296692,93269
296692,28231
296693,30345
296694,33036
296694,483
296696,55460
296697,79813
296698,53547
296699,62412
296700,39623
296701,50643
296702,125337
296707,88902
296708,119536
296709,83388
296711,39289
296713,118918
296716,91150
296717,112680
296720,54591
296721,43718
296722,27781
296723,63854
296724,32887
296725,16687
296727,13206
296729,50653
296731,124726
296734,65548
296736,119037
296737,46843
296738,128806
296739,4610
296743,111464
296743,14536
296744,1147
296749,135551
296752,111268
296753,89169
296758,127132
296759,114392
296760,83576
296760,129624
296761,108437
296761,10046
296762,119317
296765,22694
296767,109012
296768,119489
296770,131418
296771,35010
296774,99730
296775,130541
296776,52508
296778,122659
296780,3198
296783,102437
296784,15609
296785,78242
296787,83672
296788,90845
296789,63470
296790,92758
296791,2883
296792,48396
296794,80342
296795,39841
296795,30212
296795,131396
296795,116344
296797,65762
296798,43936
296801,76735
296802,130704
296803,71069
296809,16253
296810,133524
296811,6774
296813,60221
296814,55071
296815,65426
296816,101728
296819,139890
296820,599
296821,69903
296823,50976
296824,103664
296826,4069
296827,13707
296829,40279
296830,79537
296831,14467
296833,85243
296834,90335
296835,99956
296836,98803
296838,41081
296839,14479
296840,9102
296841,61529
296844,59582
296846,100437
296847,54749
296847,25101
296849,137054
296850,90858
296852,81465
296853,30593
296856,99675
296857,100242
296858,6756
296859,104112
296860,78476
296864,90761
296865,15884
296866,14985
296867,121520
296868,136105
296869,113443
296870,72731
296870,110663
296873,31635
296874,98938
296874,54818
296875,118101
296876,85559
296878,62689
296879,44923
296881,125997
296884,55871
296885,120509
296887,131410
296891,138367
296893,85065
296896,126766
296896,35699
296897,119504
296899,131404
296901,137209
296901,103908
296902,3223
296905,125069
296907,31643
296910,133689
296911,17265
296912,65715
296913,94077
296913,127319
296914,893
296918,23826
296919,104625
296921,39022
296924,21155
296925,35890
296926,57532
296927,38711
296927,8607
296929,10771
296930,66702
296930,118937
296932,72461
296933,136946
296936,63105
296938,103346
296939,15705
296941,26248
296944,34807
296944,99726
296944,94203
296945,119968
296947,73871
296948,12872
296949,103793
296950,55669
296951,100793
296953,121167
296954,90708
296956,65696
296957,43010
296958,11692
296959,50405
296963,120130
296966,59008
296967,58117
296968,64949
296969,36142
296971,139893
296972,106671
296973,85363
296974,14837
296975,129676
296976,91477
296978,56417
296979,139504
296980,98983
296982,86248
296984,38774
296985,66249
296986,112549
296987,120304
296988,95992
296990,134718
296991,125795
296992,117181
296994,61529
296994,1230
296994,23268
296994,126657
296995,34319
296995,78476
296996,8266
296997,66658
296998,8325
296999,46725
297006,46436
297007,52374
297008,125522
297008,14558
297008,72541
297010,22306
297011,94716
297015,46609
297016,90472
297016,7088
297017,20676
297018,64361
297019,53172
297021,61820
297023,31230
297024,64564
297026,68819
297027,45093
297028,126566
297030,57312
297032,34214
297034,89700
297036,133093
297037,41444
297038,139121
297039,48778
297041,95757
297042,29415
297043,52796
297044,23268
297046,102394
297047,102491
297050,22602
297051,11544
297052,110757
297054,16826
297056,62765
297057,53883
297059,39164
297061,54245
297063,18604
297065,5614
297067,112479
297068,121880
297069,40279
297071,68760
297074,5250
297075,24893
297076,75564
297078,100899
297078,4514
297080,99883
297082,34415
297083,121293
297084,67095
297085,56911
297088,109582
297089,134341
297091,52262
297092,40329
297093,69845
297094,63045
297095,53146
297098,86803
297100,69911
297101,104550
297102,22694
297103,79398
297104,132572
297105,122268
297106,27690
297109,38970
297110,52826
297111,17714
297112,23265
297112,71181
297114,80832
297116,77748
297117,119968
297119,107359
297121,99894
297122,95900
297127,102589
297129,62767
297130,120466
297132,137994
297134,87342
297135,12189
297137,2136
297138,102752
297139,68623
297140,120541
297141,31951
297143,108302
297145,39573
297146,3367
297147,71530
297148,126944
297149,78675
297151,76497
297152,74211
297153,69322
297154,10450
297154,543
297156,70394
297157,105005
297158,35556
297159,119197
297159,98359
297160,41333
297161,58167
297163,96712
297165,58181
297170,125320
297172,71602
297177,80778
297179,62587
297182,65019
297183,67319
297188,131131
297191,53224
297193,21443
297194,45966
297195,29116
297198,85616
297199,43343
297201,44362
297202,105372
297204,4284
297205,129022
297206,6210
297207,48230
297209,57098
297210,98719
297211,135790
297213,69630
297214,86961
297215,139663
297216,134563
297220,49260
297222,34032
297224,125973
297226,71930
297227,129163
297228,49656
297229,83915
297230,126264
297230,30950
297230,110940
297230,122621
297231,3225
297232,85737
297233,124846
297234,922
297236,80579
297237,114950
297238,88029
297240,37947
297242,78104
297243,98803
297246,10989
297247,104834
297248,23951
297249,77889
297250,139530
297251,134086
297252,37029
297252,102992
297253,61268
297254,112738
297256,38282
297258,109545
297259,129857
297260,25149
297262,76949
297264,93970
297264,10860
297264,45627
297264,11800
297264,127201
297265,111568
297266,34151
297268,89820
297269,116001
297271,51223
297273,31387
297274,18237
297274,111619
297274,11778
297275,9851
297276,87117
297277,39298
297278,137054
297279,31124
297280,135030
297280,139266
297282,120052
297284,106905
297289,38800
297290,111520
297291,62762
297292,113983
297296,22525
297297,109868
297298,100473
297298,48512
297298,68658
297299,81394
297301,135172
297303,17554
297304,68470
297305,26618
297306,26264
297310,64433
297311,74921
297312,132168
297314,135911
297315,36601
297316,138325
297317,15407
297318,57406
297319,139692
297320,68984
297321,9888
297322,95147
297324,5005
297324,38903
297328,112479
297330,20977
297331,67643
297332,14288
297333,52176
297336,52018
297340,63848
297341,125991
297342,52784
297343,15779
297346,33276
297353,80560
297356,2194
297357,52569
297357,128614
297359,78679
297362,80657
297363,137190
297364,85865
297365,61529
297366,111348
297366,140530
297366,88240
297367,27207
297370,41602
297373,18933
297374,36222
297375,42518
297376,111336
297378,424
297380,47610
297380,15651
297380,40787
297381,26476
297384,121178
297386,121714
297386,131978
297387,76075
297389,38883
297390,116559
297393,120851
297395,98488
297397,132817
297397,16826
297398,42354
297399,77574
297400,116942
297404,82374
297405,97184
297406,116947
297407,85997
297408,52209
297409,24890
297410,25245
297411,130154
297411,30995
297412,58970
297413,5286
297416,112216
297417,64949
297418,6832
297418,96554
297419,133358
297420,67282
297421,28181
297422,90120
297424,20161
297426,41087
297428,41585
297430,24455
297431,53053
297432,46794
297437,123453
297444,82146
297446,24580
297448,45277
297449,47287
297451,87996
297452,117347
297453,19433
297455,59042
297457,112980
297458,66700
297459,48844
297462,59318
297465,135663
297467,52125
297468,120822
297468,35711
297469,6555
297470,53575
297471,103654
297473,66750
297476,32147
297477,117424
297479,85307
297479,95027
297483,11428
297485,125296
297487,53141
297487,14844
297488,81489
297495,4393
297496,117915
297498,56103
297499,140047
297500,96802
297502,111072
297503,75111
297504,73212
297505,15550
297506,32446
297507,58295
297509,140645
297510,128012
297511,58485
297512,21219
297513,128107
297514,123160
297515,128128
297515,122838
297516,123399
297517,67582
297518,27812
297520,94203
297521,14536
297522,16864
297523,140251
297528,48107
297529,56270
297529,48861
297529,101433
297530,128615
297531,60770
297534,28841
297536,78324
297536,76111
297540,126050
297542,9556
297542,116244
297542,111655
297543,35227
297544,112574
297545,1495
297545,111890
297548,62886
297549,88593
297550,39537
297551,96418
297552,98465
297552,97704
297553,119620
297553,37823
297555,42586
297559,41060
297563,112435
297565,98803
297566,22682
297568,45988
297569,74859
297570,43325
297573,108497
297574,119274
297575,103864
297576,38947
297577,110738
297580,79028
297581,16432
297582,139641
297585,13659
297587,47877
297589,38981
297590,103921
297593,28801
297594,93726
297595,139408
297596,46162
297597,62990
297598,111639
297601,41944
297602,3263
297605,75490
297607,111106
297607,91206
297608,126732
297610,3705
297611,74633
297612,72928
297613,98178
297614,78262
297615,107746
297618,117914
297619,27855
297620,3213
297621,37354
297625,5502
297627,43503
297629,99723
297630,84659
297631,24539
297632,93131
297632,130440
297633,71303
297635,107952
297636,51985
297637,100748
297638,82682
297639,103394
297640,76234
297643,25159
297646,599
297648,63157
297653,96666
297654,48167
297656,120747
297657,131951
297658,4548
297659,101267
297660,39639
297662,54445
297665,82719
297666,67877
297668,21563
297671,61060
297672,95182
297674,59780
297675,5896
297676,17377
297677,55623
297678,70215
297680,17458
297681,35258
297682,59631
297683,129132
297684,92120
297685,798
297686,71054
297688,37188
297690,105334
297691,79188
297692,82114
297693,87251
297696,93239
297698,22582
297699,54440
297700,78997
297701,13030
297702,58647
297703,62316
297706,134457
297709,16239
297710,105245
297711,81468
297714,115851
297715,95129
297716,63854
297717,120820
297717,63849
297717,102432
297717,106487
297717,93805
297718,78861
297721,47130
297722,123056
297722,51919
297722,113931
297723,112239
297724,104470
297725,102885
297726,123765
297728,52961
297729,77316
297733,33813
297734,18669
297736,64945
297737,139557
297738,41278
297739,82380
297740,112560
297741,22711
297743,25623
297743,25975
297744,25498
297746,116898
297747,103693
297748,15375
297752,69469
297753,84335
297754,32769
297755,111719
297756,13470
297759,89214
297760,65100
297762,48295
297765,13800
297769,80915
297771,51572
297771,25044
297772,92802
297773,106876
297775,31025
297776,128677
297777,82458
297777,131726
297783,81830
297784,119117
297788,94836
297789,90134
297790,21198
297792,104455
297795,131901
297797,27690
297798,75435
297799,42595
297801,35264
297802,89143
297803,95077
297805,103992
297810,4867
297813,58111
297815,1076
297815,87074
297816,109810
297819,7360
297820,99717
297821,125886
297823,13996
297825,104112
297827,6797
297828,44855
297829,45612
297830,133311
297833,59081
297834,108896
297836,83910
297839,62143
297841,112790
297842,58487
297844,11570
297845,27735
297846,28899
297850,30422
297851,118651
297852,27076
297853,102445
297855,130005
297857,112146
297858,115138
297859,77283
297861,92165
297862,128611
297864,86409
297865,23470
297872,26480
297873,137844
297874,138997
297875,137033
297877,130598
297879,14761
297880,117424
297881,98736
297882,71662
297883,66461
297884,110402
297885,121927
297887,10642
297889,68942
297889,89479
297889,90079
297890,118240
297893,30435
297895,22520
297896,60023
297897,57702
297898,77477
297901,30606
297902,91280
297903,35222
297904,103469
297905,135228
297908,78429
297909,66493
297913,129263
297915,16120
297917,72309
297918,138437
297919,20403
297921,123027
297923,59354
297924,17800
297925,106078
297927,104455
297929,75913
297930,84430
297932,60267
297933,20969
297933,31573
297933,92965
297933,21344
297933,122060
297933,89144
297933,71174
297933,8409
297933,120763
297934,19734
297935,76214
297935,10145
297935,25908
297936,35397
297937,86146
297938,108888
297939,102571
297940,24702
297941,118319
297942,7371
297943,1230
297944,25159
297946,64415
297948,50121
297949,111451
297951,53229
297952,13603
297952,105307
297953,9051
297954,30333
297956,98691
297958,46120
297961,96206
297962,132892
297963,127116
297963,62561
297963,14066
297963,72213
297963,37912
297963,54118
297963,78116
297964,90137
297965,30338
297966,67448
297967,40606
297969,61170
297971,12214
297972,13674
297975,135019
297977,90380
297979,84269
297980,66032
297982,69294
297983,62001
297984,90845
297985,12412
297986,54795
297987,121419
297990,65218
297991,112574
297992,26355
297993,106161
297994,35556
297998,100651
297999,43482
298000,73823
298001,31041
298005,118968
298009,92054
298011,110387
298011,106906
298011,89279
298011,34828
298012,116747
298013,70480
298014,76821
298015,62503
298016,14156
298017,85428
298018,117347
298019,53576
298020,59507
298021,122403
298022,57948
298023,81352
298024,67813
298025,117764
298027,45277
298030,53494
298031,58080
298032,5010
298032,116272
298033,9148
298033,56542
298034,104370
298036,72425
298039,102874
298040,15990
298042,53498
298044,54376
298044,3166
298044,40806
298044,107241
298044,85137
298044,70800
298045,30231
298047,76689
298047,78919
298047,29559
298047,8993
298048,15744
298050,69489
298050,138603
298053,125266
298054,108963
298058,12447
298058,19435
298058,76656
298058,65984
298059,23265
298060,100921
298062,133037
298063,7590
298064,36022
298065,44840
298066,2330
298067,28452
298071,34852
298071,87490
298073,65974
298074,3335
298076,127229
298077,67282
298080,32767
298081,96612
298083,84032
298084,13713
298085,22545
298087,33759
298092,75562
298092,55011
298093,61189
298093,68528
298095,86991
298097,25662
298099,96346
298103,136735
298104,20627
298105,35867
298106,3675
298107,69514
298110,101629
298114,115399
298115,30353
298115,130725
298115,11524
298116,3553
298117,13549
298118,53443
298119,41275
298119,100601
298122,118666
298123,20801
298126,38538
298127,128938
298128,90039
298129,29402
298134,53290
298135,40055
298136,127833
298137,56265
298140,65235
298143,54838
298144,127645
298146,106825
298147,11718
298149,30057
298151,90809
298153,64020
298154,105804
298155,80231
298156,81214
298157,69447
298158,61775
298158,106121
298159,1116
298160,32523
298161,20103
298164,45487
298166,39394
298168,109021
298169,18395
298170,64615
298173,38363
298174,117347
298175,116529
298177,13603
298180,13638
298182,125053
298185,4535
298186,123975
298187,122299
298187,15945
298188,105512
298191,411
298194,128455
298196,31820
298197,110843
298199,81322
298203,76795
298205,103859
298206,79184
298207,87728
298208,75205
298211,20136
298211,108213
298211,560
298213,56707
298214,113983
298216,29847
298217,111021
298219,66729
298219,33804
298220,114257
298221,68495
298222,59024
298224,82749
298225,56880
298226,55195
298227,84526
298230,70308
298231,80265
298233,49228
298235,21198
298236,94193
298237,67340
298238,11034
298240,3335
298241,5116
298242,3662
298243,66606
298244,116103
298246,31308
298247,56204
298248,58994
298249,25424
298251,133349
298252,52527
298252,57196
298253,37823
298254,106580
298255,135081
298259,105976
298260,120445
298261,137989
298262,119002
298263,119076
298267,83134
298268,59054
298269,136624
298270,91628
298271,21065
298273,131131
298274,113152
298274,71152
298274,84311
298276,30353
298280,10805
298281,20891
298283,99187
298284,53543
298285,129907
298286,71174
298287,24685
298288,72679
298289,37558
298291,92698
298292,77944
298293,24973
298294,118355
298295,96104
298298,95335
298299,16707
298301,127477
298302,100924
298303,75140
298304,127694
298306,63946
298310,71174
298312,57666
298313,46646
298314,134757
298315,86090
298322,29711
298323,71991
298325,81214
298326,20022
298327,103127
298330,133311
298331,31919
298333,48953
298334,75904
298336,1230
298338,94863
298339,47810
298340,95036
298341,335
298342,84122
298342,51066
298343,88400
298344,33802
298345,81953
298346,25122
298348,36728
298348,53137
298350,29604
298351,125416
298352,126657
298353,41014
298354,118084
298355,138722
298356,90351
298357,119279
298358,75341
298359,127864
298361,125656
298363,70717
298364,116942
298367,98350
298369,45406
298370,66670
298370,99350
298370,63679
298372,75067
298373,78237
298375,121134
298379,117877
298381,24349
298382,32788
298385,13484
298387,19078
298388,59978
298389,60767
298390,127874
298392,72425
298395,109284
298396,23294
298397,52125
